ID;Country;Year;VoiceAcc;YearsSchooling;FH;FH_trichot;PolViol;Pop;GDP_cap;GDP_growth;FH_t_10
35;CHINA;2005;7.69;7.1;13;3;31.25;1305600.63;5053.379024;10.6994222;14
35;CHINA;2006;6.25;7.2;13;3;28.37;1312600.877;5836.832745;12.06075638;14
35;CHINA;2007;5.29;7.2;13;3;28.37;1319625.197;6807.112164;13.60010824;14
35;CHINA;2008;5.77;7.3;13;3;29.67;1326690.636;7569.679855;9.063118199;13
35;CHINA;2009;5.21;7.4;13;3;30.81;1333807.063;8290.088878;8.691592646;13
35;CHINA;2010;5.21;7.5;13;3;25;1340968.737;9238.755233;10.09868985;13
35;CHINA;2011;5.63;7.5;13;3;27.83;1348174.478;10274.49435;8.961165489;13
35;CHINA;2012;4.74;7.5;13;3;28.44;1355386.952;11214.76879;7.226581504;13
35;CHINA;2013;5.21;7.5;13;3;27.01;1362514.26;12196.07445;7.153474861;13
35;CHINA;2014;5.42;7.5;13;3;29.61;1369435.67;13216.54189;6.808843125;13
36;COLOMBIA;1996;29.33;6.1;8;2;8.17;38049.04;6294.862075;0.427586899;5
36;COLOMBIA;1997;32.21;6.2;8;2;7.45;38645.409;6520.036968;1.834175992;5
36;COLOMBIA;1998;35.1;6.3;7;2;6.73;39234.059;6528.900637;-0.939119269;5
36;COLOMBIA;1999;33.17;6.4;8;2;7.45;39819.279;6256.810139;-5.611919345;7
36;COLOMBIA;2000;31.25;6.5;8;2;8.17;40403.959;6585.333931;2.908945988;7
36;COLOMBIA;2001;33.17;6.56;8;2;5.53;40988.909;6750.68709;0.226859769;6
36;COLOMBIA;2002;35.1;6.62;8;2;2.88;41572.493;7077.898234;1.458832099;6
36;COLOMBIA;2003;35.1;6.68;8;2;0.96;42152.147;7405.109379;2.690804429;6
36;COLOMBIA;2004;38.94;6.74;8;2;2.4;42724.157;7732.320524;3.922776759;7
36;COLOMBIA;2005;37.98;6.8;6;2;2.88;43285.636;8248.354934;3.348356361;8
36;COLOMBIA;2006;41.83;6.7;6;2;4.81;43835.744;8957.336579;5.358535891;8
36;COLOMBIA;2007;43.27;6.8;6;2;6.73;44374.647;9710.901124;5.602384788;8
36;COLOMBIA;2008;42.79;7;7;2;5.74;44901.66;10132.23944;2.331470925;7
36;COLOMBIA;2009;43.13;6.9;7;2;5.21;45416.276;10260.20515;0.499726193;8
36;COLOMBIA;2010;42.65;7.1;7;2;8.49;45918.101;10680.00203;2.835524427;8
36;COLOMBIA;2011;46.48;7.1;7;2;12.26;46406.446;11496.52725;5.467847189;8
36;COLOMBIA;2012;45.5;7.1;7;2;8.06;46881.018;12052.91687;2.990717051;8
36;COLOMBIA;2013;44.55;7.1;7;2;10.43;47342.363;12711.25557;3.913699384;8
36;COLOMBIA;2014;45.81;7.1;7;2;10.68;47791.393;13357.14613;3.570164915;8
37;COMOROS;1996;31.25;;8;2;57.21;492.979;1016.088616;-3.975728375;12
37;COMOROS;1997;32.93;;9;2;59.13;506.525;1046.379991;1.248256873;12
37;COMOROS;1998;34.62;;9;2;61.06;520.18;1043.180804;-1.376060959;12
37;COMOROS;1999;24.52;;10;2;50.48;533.909;1051.765072;-0.696765462;11
37;COMOROS;2000;14.42;;10;2;39.9;547.696;1063.487827;-1.135110908;10
37;COMOROS;2001;26.44;;10;2;47.12;561.525;1186.637937;9.093695526;7
37;COMOROS;2002;38.46;;9;2;54.33;575.428;1207.843183;5.893942367;6
37;COMOROS;2003;31.25;;9;2;25.48;589.5;1229.048429;2.694189208;8
37;COMOROS;2004;31.73;;8;2;39.42;603.869;1250.253675;-0.505563951;8
37;COMOROS;2005;28.85;2.8;8;2;35.1;618.632;1295.428756;0.383301525;8
37;COMOROS;2006;37.98;2.8;7;2;33.65;633.814;1337.749188;0.188837347;8
37;COMOROS;2007;33.65;2.8;8;2;16.35;649.404;1351.101189;-1.620124834;9
37;COMOROS;2008;35.1;2.8;7;2;15.79;665.414;1349.836941;-2.015645028;9
37;COMOROS;2009;34.6;2.8;7;2;21.8;681.845;1353.195469;-0.506776048;10
37;COMOROS;2010;34.12;2.8;7;2;28.3;698.695;1366.097131;-0.264694913;10
37;COMOROS;2011;33.33;2.8;7;2;30.66;715.972;1396.033351;0.12417673;10
37;COMOROS;2012;31.75;2.8;7;2;35.07;733.661;1428.436798;0.516609142;9
37;COMOROS;2013;31.28;2.8;7;2;38.86;751.697;1464.459882;1.016650985;9
37;COMOROS;2014;36.45;2.8;7;2;38.83;769.991;1494.093801;0.556425261;8
38;CONGO, DEM. REP.;1996;4.33;2.54;13;3;0;43424.997;514.7593004;-3.852592688;14
38;CONGO, DEM. REP.;1997;3.37;2.63;13;3;0;44558.347;481.5914595;-8.017694905;13
38;CONGO, DEM. REP.;1998;2.4;2.72;13;3;0;45647.949;467.4798272;-3.972354147;13
38;CONGO, DEM. REP.;1999;2.4;2.81;13;3;0;46788.238;443.2927577;-6.603199524;13
38;CONGO, DEM. REP.;2000;2.4;2.9;13;3;0;48048.664;410.9759513;-9.352865921;12
38;CONGO, DEM. REP.;2001;3.13;2.92;12;3;0.96;49449.015;399.860088;-4.872606826;11
38;CONGO, DEM. REP.;2002;3.85;2.94;12;3;1.92;50971.407;416.3720255;-2.124165474;11
38;CONGO, DEM. REP.;2003;6.25;2.96;12;3;3.37;52602.208;432.8839629;0.624275877;13
38;CONGO, DEM. REP.;2004;3.85;2.98;12;3;1.44;54314.855;449.3959004;3.372717228;13
38;CONGO, DEM. REP.;2005;6.25;3;12;3;1.44;56089.536;476.7372034;2.777019682;13
38;CONGO, DEM. REP.;2006;10.58;3;11;3;0.96;57926.84;501.1154306;1.980445655;13
38;CONGO, DEM. REP.;2007;11.06;3;11;3;2.88;59834.875;529.2218702;2.871031457;13
38;CONGO, DEM. REP.;2008;9.62;3;12;3;2.87;61809.278;554.8883622;2.832676113;13
38;CONGO, DEM. REP.;2009;9;3.1;12;3;3.79;63845.097;556.7280716;-0.424663716;13
38;CONGO, DEM. REP.;2010;9;3.1;12;3;2.83;65938.712;584.2600525;3.679035797;13
38;CONGO, DEM. REP.;2011;7.51;3.1;12;3;2.36;68087.376;617.1479614;3.492254752;12
38;CONGO, DEM. REP.;2012;6.64;3.1;12;3;2.84;70291.16;652.0886216;3.798222705;12
38;CONGO, DEM. REP.;2013;7.58;3.1;12;3;2.37;72552.861;695.6968449;5.12110766;12
38;CONGO, DEM. REP.;2014;11.82;3.1;12;3;4.85;74877.03;745.8107511;5.661810221;12
39;CONGO, REP.;1996;17.79;5.06;13;3;9.62;2795.903;3552.012289;1.506843684;13
39;CONGO, REP.;1997;11.54;5.17;13;3;8.89;2873.638;3493.113925;-3.313017911;13
39;CONGO, REP.;1998;5.29;5.28;13;3;8.17;2953.011;3564.540537;0.94922561;13
39;CONGO, REP.;1999;6.49;5.39;13;3;12.5;3031.969;3433.823346;-5.119136478;13
39;CONGO, REP.;2000;7.69;5.5;13;3;16.83;3109.269;3684.100059;4.901517911;12
39;CONGO, REP.;2001;14.9;5.56;12;3;12.26;3183.883;3819.679338;1.369997644;10
39;CONGO, REP.;2002;22.12;5.62;12;3;7.69;3256.867;3925.460201;1.25323183;6
39;CONGO, REP.;2003;25.96;5.68;12;3;15.38;3331.564;4031.241064;1.136466017;6
39;CONGO, REP.;2004;20.67;5.74;12;3;14.9;3412.592;4137.021927;1.019700203;8
39;CONGO, REP.;2005;15.87;5.8;12;3;15.87;3503.086;4482.453577;4.972142003;8
39;CONGO, REP.;2006;12.98;5.9;11;3;17.79;3604.595;4770.057868;3.244285095;8
39;CONGO, REP.;2007;12.02;5.9;11;3;21.63;3715.665;4675.456678;-4.524162489;12
39;CONGO, REP.;2008;15.87;6;12;3;21.53;3832.771;4879.038532;2.346622576;12
39;CONGO, REP.;2009;16.11;6;12;3;36.02;3950.786;5125.450582;4.258646033;11
39;CONGO, REP.;2010;17.06;6.1;12;3;33.96;4066.078;5482.111355;5.668046508;10
39;CONGO, REP.;2011;16.43;6.1;12;3;34.91;4177.435;5632.435875;0.663759674;9
39;CONGO, REP.;2012;15.64;6.1;12;3;30.81;4286.188;5800.420562;1.166289411;10
39;CONGO, REP.;2013;15.64;6.1;12;3;30.33;4394.334;5939.537002;0.89499559;9
39;CONGO, REP.;2014;18.23;6.1;12;3;33.5;4504.962;6263.00917;3.9297533;9
40;COSTA RICA;1996;82.21;7.56;3;1;69.23;3596.733;6152.64767;-1.520289881;2
40;COSTA RICA;1997;84.62;7.67;3;1;72.36;3682.725;6452.758904;3.112925103;2
40;COSTA RICA;1998;87.02;7.78;3;1;75.48;3767.369;6911.702631;5.962400867;2
40;COSTA RICA;1999;84.62;7.89;3;1;74.52;3848.725;7433.929656;5.934553386;2
40;COSTA RICA;2000;82.21;8;3;1;73.56;3925.45;7588.72595;-0.188926453;2
40;COSTA RICA;2001;82.93;7.98;3;1;77.16;3996.8;7705.160764;-0.727997417;2
40;COSTA RICA;2002;83.65;7.96;3;1;80.77;4063.208;8114.863446;0.427602673;2
40;COSTA RICA;2003;78.37;7.94;3;1;64.42;4125.97;8524.566129;1.583202763;3
40;COSTA RICA;2004;80.77;7.92;2;1;68.75;4187.039;8934.268812;2.738802853;3
40;COSTA RICA;2005;72.6;7.9;2;1;67.31;4247.843;9624.796879;4.370710353;3
40;COSTA RICA;2006;75;7.9;2;1;68.27;4308.79;10638.83684;7.240974007;3
40;COSTA RICA;2007;74.52;8;2;1;68.27;4369.465;11624.96866;6.436535332;3
40;COSTA RICA;2008;75.96;8.2;2;1;57.42;4429.506;12011.73092;1.339115429;3
40;COSTA RICA;2009;77.73;8.3;2;1;65.88;4488.261;11823.19195;-2.311503897;3
40;COSTA RICA;2010;81.04;8.2;2;1;70.28;4545.273;12402.95924;3.637863689;3
40;COSTA RICA;2011;79.34;8.3;2;1;63.21;4600.487;13072.14256;3.263348221;3
40;COSTA RICA;2012;82.94;8.4;2;1;66.82;4654.148;13833.10559;3.955030522;3
40;COSTA RICA;2013;82.46;8.4;2;1;66.82;4706.433;14360.46658;2.288162134;3
40;COSTA RICA;2014;83.74;8.4;2;1;67.48;4757.606;14918.0733;2.3890768;2
41;CÔTE D'IVOIRE;1996;30.29;2.72;11;3;46.15;14852.193;2269.524353;4.480857484;11
41;CÔTE D'IVOIRE;1997;29.33;2.84;10;3;40.14;15296.39;2325.240547;0.730909306;11
41;CÔTE D'IVOIRE;1998;28.37;2.96;10;3;34.13;15728.482;2398.613798;2.048029718;12
41;CÔTE D'IVOIRE;1999;23.08;3.08;11;2;23.08;16137.824;2411.940269;-0.960039515;11
41;CÔTE D'IVOIRE;2000;17.79;3.2;11;2;12.02;16517.948;2360.206347;-4.322078995;10
41;CÔTE D'IVOIRE;2001;16.59;3.3;9;2;7.21;16865.376;2367.134225;-1.941135793;10
41;CÔTE D'IVOIRE;2002;15.38;3.4;12;3;2.4;17185.421;2359.09931;-1.472943475;10
41;CÔTE D'IVOIRE;2003;13.46;3.5;11;3;4.81;17491.539;2351.064395;-1.004751158;11
41;CÔTE D'IVOIRE;2004;12.02;3.6;12;3;2.88;17802.516;2343.02948;-0.53655884;11
41;CÔTE D'IVOIRE;2005;9.62;3.7;12;3;0.96;18132.702;2415.250657;-0.131037625;11
41;CÔTE D'IVOIRE;2006;9.62;3.8;13;3;3.85;18486.392;2478.838449;-0.426404576;11
41;CÔTE D'IVOIRE;2007;10.1;3.9;12;3;5.29;18862.172;2538.131902;-0.262368412;10
41;CÔTE D'IVOIRE;2008;12.5;4.1;11;3;7.18;19261.647;2598.690219;0.416164479;10
41;CÔTE D'IVOIRE;2009;15.17;4.2;11;3;11.37;19684.909;2645.430868;1.031356242;11
41;CÔTE D'IVOIRE;2010;15.64;4.3;13;3;8.02;20131.707;2671.139795;-0.246515008;11
41;CÔTE D'IVOIRE;2011;15.02;4.3;12;3;8.49;20604.172;2546.906919;-6.579712578;9
41;CÔTE D'IVOIRE;2012;25.12;4.3;10;2;11.37;21102.641;2802.412017;8.091490959;12
41;CÔTE D'IVOIRE;2013;27.01;4.3;9;2;17.06;21622.49;3031.678169;6.59274012;11
41;CÔTE D'IVOIRE;2014;32.02;4.3;9;2;12.62;22157.107;3271.710462;6.365603248;12
42;CROATIA;1996;46.15;8.04;8;2;40.38;4574.853;9140.061213;9.996505817;
42;CROATIA;1997;42.79;8.38;8;2;42.07;4532.298;9720.270642;4.826063132;
42;CROATIA;1998;39.42;8.72;8;2;43.75;4491.742;10212.95945;3.468677964;
42;CROATIA;1999;50.72;9.06;8;2;48.08;4456.298;10102.19434;-2.088424564;
42;CROATIA;2000;62.02;9.4;5;1;52.4;4428.069;11057.35468;6.768454036;
42;CROATIA;2001;62.5;9.46;4;1;58.17;4408.458;11790.30528;3.108259847;7
42;CROATIA;2002;62.98;9.52;4;1;63.94;4396.765;12742.58702;3.440925913;8
42;CROATIA;2003;65.38;9.58;4;1;62.98;4390.291;13694.86876;3.773591978;8
42;CROATIA;2004;68.75;9.64;4;1;67.79;4385.045;14647.1505;4.106258043;8
42;CROATIA;2005;62.02;9.7;4;1;59.62;4378.056;15535.492;4.093491613;8
42;CROATIA;2006;59.62;9.9;4;1;63.46;4368.518;17019.72059;4.832391223;8
42;CROATIA;2007;61.54;10.1;4;1;67.31;4357.114;18923.51653;5.244898165;8
42;CROATIA;2008;59.13;10.3;4;1;65.55;4344.151;20464.44548;2.087446674;8
42;CROATIA;2009;59.72;10.6;3;1;66.35;4330.399;19399.39036;-7.270106397;8
42;CROATIA;2010;60.19;10.8;3;1;66.04;4316.425;18968.88634;-1.449770363;5
42;CROATIA;2011;62.91;11;3;1;66.98;4302.073;20571.24888;2.913801085;4
42;CROATIA;2012;63.98;11;3;1;64.45;4287.015;21113.61755;-1.888162978;4
42;CROATIA;2013;63.03;11;3;1;65.88;4271.497;21350.52253;-0.663152861;4
42;CROATIA;2014;63.55;11;3;1;66.02;4255.853;21252.29998;0.053803263;4
43;CUBA;1996;9.62;9.16;14;3;50.96;10955.372;7345.590915;7.3532313;12
43;CUBA;1997;7.21;9.27;14;3;46.15;11000.431;7647.935365;2.363985099;12
43;CUBA;1998;4.81;9.38;14;3;41.35;11041.893;7713.899086;-0.220361067;13
43;CUBA;1999;4.33;9.49;14;3;46.63;11080.506;8287.85605;5.821151668;14
43;CUBA;2000;3.85;9.6;14;3;51.92;11116.787;8948.602639;5.570196275;14
43;CUBA;2001;4.33;9.66;14;3;50.24;11151.472;9414.413569;2.86129716;14
43;CUBA;2002;4.81;9.72;14;3;48.56;11184.54;9964.957412;3.750099848;14
43;CUBA;2003;1.92;9.78;14;3;54.33;11214.837;10515.50125;4.638902536;14
43;CUBA;2004;1.92;9.84;14;3;58.65;11240.68;11066.0451;5.527705223;14
43;CUBA;2005;2.88;9.9;14;3;58.65;11261.052;12678.60444;11.0005417;14
43;CUBA;2006;2.88;10;14;3;60.1;11275.199;14626.52458;11.92519686;14
43;CUBA;2007;3.85;10;14;3;59.62;11284.043;16093.62904;7.178069086;14
43;CUBA;2008;3.85;10.1;13;3;62.2;11290.239;17075.49127;4.059689511;14
43;CUBA;2009;4.74;10.1;13;3;56.4;11297.442;17443.36284;1.384434996;14
43;CUBA;2010;6.64;10.2;13;3;56.6;11308.133;18061.00957;2.291532347;14
43;CUBA;2011;7.04;10.2;13;3;56.13;11323.57;18924.76327;2.662816894;14
43;CUBA;2012;7.58;10.2;13;3;57.35;11342.631;19811.86337;2.841277429;14
43;CUBA;2013;9.48;10.2;13;3;59.24;11362.505;20611.03963;2.506425836;14
43;CUBA;2014;6.4;10.2;13;3;65.53;11379.111;;;14
44;CYPRUS;1996;79.33;9.48;2;1;55.29;873.246;16900.78287;0.018098907;3
44;CYPRUS;1997;77.88;9.61;2;1;52.88;890.733;17358.59288;0.961146546;3
44;CYPRUS;1998;76.44;9.74;2;1;50.48;908.04;18349.31502;3.810962812;3
44;CYPRUS;1999;79.57;9.87;2;1;56.73;925.491;19211.75527;3.521195168;2
44;CYPRUS;2000;82.69;10;2;1;62.98;943.287;20732.15237;4.555319834;2
44;CYPRUS;2001;84.13;10.14;2;1;54.81;961.482;22347.78974;2.46565517;2
44;CYPRUS;2002;85.58;10.28;2;1;46.63;979.883;23432.79385;2.641257662;2
44;CYPRUS;2003;77.4;10.42;2;1;62.5;998.15;24517.79796;2.816860153;2
44;CYPRUS;2004;79.33;10.56;2;1;59.13;1015.827;25602.80207;2.992462645;2
44;CYPRUS;2005;78.85;10.7;2;1;62.02;1032.586;27331.00925;2.378024786;2
44;CYPRUS;2006;81.73;10.9;2;1;62.98;1048.293;29724.58076;2.787558558;2
44;CYPRUS;2007;82.21;11;2;1;63.94;1063.04;31770.1526;2.683592942;2
44;CYPRUS;2008;83.65;11.1;2;1;68.9;1077.01;34825.61601;1.051115615;2
44;CYPRUS;2009;82.94;11.1;2;1;57.82;1090.486;34098.76694;-4.63687636;2
44;CYPRUS;2010;77.73;11.3;2;1;61.32;1103.685;33934.39183;-1.226615029;2
44;CYPRUS;2011;81.69;11.5;2;1;66.04;1116.644;32983.11391;-2.264452696;2
44;CYPRUS;2012;79.15;11.6;2;1;65.88;1129.303;32553.54373;-3.860607151;2
44;CYPRUS;2013;77.73;11.6;2;1;64.93;1141.652;31198.09814;-5.136481217;2
44;CYPRUS;2014;78.82;11.6;2;1;68.93;1153.658;30873.18428;-1.35572443;2
45;CZECH REPUBLIC;1996;76.92;11.5;3;1;84.62;10326.682;14699.92766;4.4042373;13
45;CZECH REPUBLIC;1997;75.72;11.6;3;1;79.09;10313.836;14904.06146;-0.56717611;13
45;CZECH REPUBLIC;1998;74.52;11.7;3;1;73.56;10297.977;14976.7184;-0.221545837;13
45;CZECH REPUBLIC;1999;71.63;11.8;3;1;64.66;10280.525;15387.3753;1.541751192;12
45;CZECH REPUBLIC;2000;68.75;11.9;3;1;55.77;10263.01;16286.82095;4.587000225;4
45;CZECH REPUBLIC;2001;72.12;12.14;3;1;68.03;10244.261;17646.01731;3.439434554;4
45;CZECH REPUBLIC;2002;75.48;12.38;3;1;80.29;10225.198;18760.77218;3.931462649;4
45;CZECH REPUBLIC;2003;76.92;12.62;3;1;75;10211.846;19875.52706;4.423490744;3
45;CZECH REPUBLIC;2004;79.81;12.86;2;1;66.83;10212.088;20990.28193;4.915518839;3
45;CZECH REPUBLIC;2005;73.56;13.1;2;1;77.4;10230.877;22286.45719;6.295127065;3
45;CZECH REPUBLIC;2006;76.44;12.9;2;1;82.21;10271.476;24415.8833;6.587519172;3
45;CZECH REPUBLIC;2007;76.92;12.8;2;1;81.73;10330.487;26683.19771;4.915252055;3
45;CZECH REPUBLIC;2008;77.88;12.6;2;1;82.3;10397.984;27111.5482;1.862581725;3
45;CZECH REPUBLIC;2009;80.09;12.5;2;1;78.2;10460.022;27017.45426;-5.382389254;3
45;CZECH REPUBLIC;2010;76.78;12.3;2;1;81.6;10506.617;27050.95782;1.99747421;3
45;CZECH REPUBLIC;2011;77;12.3;2;1;87.74;10533.985;28603.49445;1.753190568;3
45;CZECH REPUBLIC;2012;76.3;12.3;2;1;84.36;10545.161;28674.48971;-0.94709821;3
45;CZECH REPUBLIC;2013;76.78;12.3;2;1;84.36;10545.314;29017.83644;-0.734585771;3
45;CZECH REPUBLIC;2014;77.83;12.3;2;1;82.04;10542.666;30444.94981;2.027579323;2
46;DENMARK;1996;98.08;10.14;2;1;98.08;5254.383;24476.65615;2.319443039;2
46;DENMARK;1997;97.36;10.23;2;1;97.84;5276.683;25702.17972;2.83266682;2
46;DENMARK;1998;96.63;10.32;2;1;97.6;5298.68;26622.06964;1.847594423;2
46;DENMARK;1999;97.12;10.41;2;1;96.88;5319.41;27544.00656;2.607937518;2
46;DENMARK;2000;97.6;10.5;2;1;96.15;5338.283;29566.18624;3.400714425;2
46;DENMARK;2001;98.56;10.76;2;1;96.63;5354.704;30239.87372;0.462534028;2
46;DENMARK;2002;99.52;11.02;2;1;97.12;5369.058;31210.79845;1.099702701;2
46;DENMARK;2003;99.52;11.28;2;1;89.9;5382.953;32181.72319;1.736871375;2
46;DENMARK;2004;100;11.54;2;1;83.17;5398.645;33152.64792;2.374040048;2
46;DENMARK;2005;100;11.8;2;1;83.17;5417.692;34079.95976;2.155220598;2
46;DENMARK;2006;100;11.9;2;1;83.17;5440.696;37189.65988;3.456177916;2
46;DENMARK;2007;97.6;11.9;2;1;87.02;5466.988;38674.40958;0.378285958;2
46;DENMARK;2008;100;12;2;1;86.12;5495.302;40838.18875;-1.299575991;2
46;DENMARK;2009;98.58;12.1;2;1;84.36;5523.755;39624.81116;-5.594432306;2
46;DENMARK;2010;99.05;12.1;2;1;85.85;5550.959;41806.92999;1.174721029;2
46;DENMARK;2011;98.12;12.1;2;1;88.68;5576.577;43314.05636;0.736511537;2
46;DENMARK;2012;99.05;12.1;2;1;74.88;5600.972;43560.06035;-1.02832906;2
46;DENMARK;2013;99.53;12.1;2;1;78.2;5624.293;43782.16505;-0.900221039;2
46;DENMARK;2014;97.04;12.1;2;1;79.61;5646.899;44862.50398;0.692548051;2
47;DJIBOUTI;1996;21.63;;11;3;30.77;673.202;1625.466617;-5.842611091;12
47;DJIBOUTI;1997;20.43;;11;3;23.08;685.644;1611.178416;-2.546981606;12
47;DJIBOUTI;1998;19.23;;11;3;15.38;698.256;1600.835978;-1.708630776;12
47;DJIBOUTI;1999;21.63;;10;2;23.8;710.652;1631.781356;0.396683824;11
47;DJIBOUTI;2000;24.04;;9;2;32.21;722.562;1648.235902;-1.238947958;11
47;DJIBOUTI;2001;24.04;;9;2;30.53;734.088;1693.307804;0.445500706;11
47;DJIBOUTI;2002;24.04;;9;2;28.85;745.459;1760.393615;1.077104308;12
47;DJIBOUTI;2003;29.33;;10;2;20.67;756.656;1827.479426;1.70870791;12
47;DJIBOUTI;2004;26.44;;10;2;34.62;767.644;1894.565237;2.340311513;12
47;DJIBOUTI;2005;17.31;3.8;10;2;24.04;778.406;1989.614417;1.74321024;11
47;DJIBOUTI;2006;17.79;3.8;10;2;39.9;788.941;2120.4748;3.400436114;11
47;DJIBOUTI;2007;13.46;3.8;10;2;40.87;799.309;2258.254172;3.736787064;11
47;DJIBOUTI;2008;14.9;3.8;10;2;54.55;809.639;2405.017905;4.45008494;11
47;DJIBOUTI;2009;13.74;3.8;10;2;63.51;820.097;2511.987515;3.660533722;10
47;DJIBOUTI;2010;13.27;3.8;11;3;54.72;830.802;2621.600654;3.104337612;9
47;DJIBOUTI;2011;9.86;3.8;11;3;54.72;841.802;2782.971292;4.00804501;9
47;DJIBOUTI;2012;8.06;3.8;11;3;51.66;853.069;2879.478847;1.643066748;9
47;DJIBOUTI;2013;8.06;3.8;11;3;42.18;864.554;3027.738247;3.605056343;10
47;DJIBOUTI;2014;8.87;3.8;11;3;21.84;876.174;3197.867819;4.100214099;10
48;DOMINICAN REPUBLIC;1996;50.96;5.84;6;2;42.79;8029.114;4890.045602;5.307478055;4
48;DOMINICAN REPUBLIC;1997;49.52;5.98;6;2;35.58;8163.474;5283.439623;6.226666723;4
48;DOMINICAN REPUBLIC;1998;48.08;6.12;5;1;28.37;8296.375;5623.646259;5.296377307;4
48;DOMINICAN REPUBLIC;1999;50;6.26;5;1;36.3;8429.116;5997.178985;5.034809795;4
48;DOMINICAN REPUBLIC;2000;51.92;6.4;4;1;44.23;8562.623;6379.557624;4.009224589;5
48;DOMINICAN REPUBLIC;2001;52.64;6.52;4;1;44.71;8697.127;6540.25646;0.234715444;5
48;DOMINICAN REPUBLIC;2002;53.37;6.64;4;1;45.19;8832.286;6729.541636;0.092085171;5
48;DOMINICAN REPUBLIC;2003;46.63;6.76;5;1;30.29;8967.759;6918.826812;-0.050545102;6
48;DOMINICAN REPUBLIC;2004;50;6.88;4;1;33.65;9102.997;7108.111989;-0.193175376;7
48;DOMINICAN REPUBLIC;2005;47.12;7;4;1;38.94;9237.565;7899.638167;7.671067661;7
48;DOMINICAN REPUBLIC;2006;53.85;7.1;4;1;42.31;9371.333;8882.589745;9.091415967;6
48;DOMINICAN REPUBLIC;2007;54.33;7.2;4;1;39.9;9504.336;9753.360182;6.956638619;6
48;DOMINICAN REPUBLIC;2008;52.4;7.2;4;1;43.54;9636.491;10116.64647;1.729196861;5
48;DOMINICAN REPUBLIC;2009;51.18;7.2;4;1;44.08;9767.737;10150.6162;-0.420460953;5
48;DOMINICAN REPUBLIC;2010;49.76;7.3;4;1;43.4;9897.983;10981.17656;6.877021824;4
48;DOMINICAN REPUBLIC;2011;52.11;7.4;4;1;47.17;10027.14;11375.62039;1.496475237;4
48;DOMINICAN REPUBLIC;2012;54.5;7.5;4;1;55.45;10155.036;11734.6556;1.336955075;4
48;DOMINICAN REPUBLIC;2013;54.03;7.5;5;1;54.98;10281.408;12325.13654;3.489885929;5
48;DOMINICAN REPUBLIC;2014;53.69;7.5;5;1;54.37;10405.943;13262.29226;6.05625704;4
49;ECUADOR;1996;47.12;6.84;6;2;20.19;11683.48;5714.023914;-0.383294271;5
49;ECUADOR;1997;48.32;6.88;6;2;27.64;11924.991;5940.552219;2.214963635;5
49;ECUADOR;1998;49.52;6.92;5;1;35.1;12163.887;6079.38851;1.238398034;4
49;ECUADOR;1999;42.31;6.96;5;1;30.53;12398.691;5768.535617;-6.543412785;4
49;ECUADOR;2000;35.1;7;6;2;25.96;12628.596;5855.634715;-0.748585969;4
49;ECUADOR;2001;39.9;7.06;6;2;24.04;12852.753;6120.931804;2.20155695;5
49;ECUADOR;2002;44.71;7.12;6;2;22.12;13072.056;6470.612313;3.617198164;5
49;ECUADOR;2003;40.87;7.18;6;2;20.19;13289.6;6820.292822;5.032839378;5
49;ECUADOR;2004;39.42;7.24;6;2;21.15;13509.645;7169.973331;6.448480592;5
49;ECUADOR;2005;34.13;7.3;6;2;23.08;13735.232;7664.289806;3.562007272;5
49;ECUADOR;2006;36.06;7.3;6;2;21.63;13967.49;8110.479715;2.66745544;6
49;ECUADOR;2007;40.87;7.4;6;2;20.19;14205.479;8366.130081;0.478040665;6
49;ECUADOR;2008;39.9;7.5;6;2;20.57;14447.6;8920.47732;4.574738035;5
49;ECUADOR;2009;39.34;7.5;6;2;22.75;14691.31;8889.192293;-1.101777586;5
49;ECUADOR;2010;38.39;7.6;6;2;25.94;14934.692;9163.157873;1.838207014;6
49;ECUADOR;2011;36.62;7.6;6;2;24.06;15177.28;9926.952496;6.144016664;6
49;ECUADOR;2012;38.39;7.6;6;2;26.07;15419.493;10465.66735;3.567519984;6
49;ECUADOR;2013;39.81;7.6;6;2;39.34;15661.312;10943.00553;3.025850597;6
49;ECUADOR;2014;39.41;7.6;6;2;45.63;15902.916;11349.70597;2.225073897;6
50;EGYPT, ARAB REP.;1996;24.04;4.22;12;3;26.44;63595.629;4912.68557;3.071890866;9
50;EGYPT, ARAB REP.;1997;24.28;4.34;12;3;34.13;64754.566;5176.808204;3.603116764;9
50;EGYPT, ARAB REP.;1998;24.52;4.46;12;3;41.83;65922.626;5347.748413;2.19298299;9
50;EGYPT, ARAB REP.;1999;24.52;4.58;11;3;43.27;67112.877;5658.914164;4.223673542;9
50;EGYPT, ARAB REP.;2000;24.52;4.7;11;3;44.71;68334.905;5989.310451;3.483717789;9
50;EGYPT, ARAB REP.;2001;21.63;4.86;12;3;36.54;69599.945;6227.083798;1.653382209;10
50;EGYPT, ARAB REP.;2002;18.75;5.02;12;3;28.37;70908.71;6448.247191;1.830546701;11
50;EGYPT, ARAB REP.;2003;19.23;5.18;12;3;26.44;72247.626;6669.410583;2.007711192;12
50;EGYPT, ARAB REP.;2004;21.15;5.34;11;3;22.12;73596.068;6890.573976;2.184875683;12
50;EGYPT, ARAB REP.;2005;22.12;5.5;11;3;26.44;74942.115;7296.873732;2.595311197;12
